# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-07-18 13:31:10 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 02106500 BLACK RIVER NEAR TOMAHAWK, NC
# -----------------------------------------------------------------------------------
#
# Data provided for site 02106500
#            TS   parameter     Description
#         89695       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	tz_cd	89695_00060	89695_00060_cd
USGS	02106500	2018-01-08 18:15	EST	307	A
USGS	02106500	2018-01-08 18:30	EST	307	A
USGS	02106500	2018-01-08 18:45	EST	307	A
USGS	02106500	2018-01-08 19:00	EST	307	A
USGS	02106500	2018-01-08 19:15	EST	306	A
USGS	02106500	2018-01-08 19:30	EST	306	A
USGS	02106500	2018-01-08 19:45	EST	305	A
USGS	02106500	2018-01-08 20:00	EST	305	A
USGS	02106500	2018-01-08 20:15	EST	305	A
USGS	02106500	2018-01-08 20:30	EST	303	A
USGS	02106500	2018-01-08 20:45	EST	303	A
USGS	02106500	2018-01-08 21:00	EST	303	A
USGS	02106500	2018-01-08 21:15	EST	302	A
USGS	02106500	2018-01-08 21:30	EST	302	A
USGS	02106500	2018-01-08 21:45	EST	302	A
USGS	02106500	2018-01-08 22:00	EST	301	A
USGS	02106500	2018-01-08 22:15	EST	301	A
USGS	02106500	2018-01-08 22:30	EST	299	A
USGS	02106500	2018-01-08 22:45	EST	299	A
USGS	02106500	2018-01-08 23:00	EST	299	A
USGS	02106500	2018-01-08 23:15	EST	298	A
USGS	02106500	2018-01-08 23:30	EST	298	A
USGS	02106500	2018-01-08 23:45	EST	296	A
USGS	02106500	2018-01-09 00:00	EST	296	A
USGS	02106500	2018-01-09 00:15	EST	296	A
USGS	02106500	2018-01-09 00:30	EST	295	A
USGS	02106500	2018-01-09 00:45	EST	295	A
USGS	02106500	2018-01-09 01:00	EST	295	A
USGS	02106500	2018-01-09 01:15	EST	294	A
USGS	02106500	2018-01-09 01:30	EST	294	A
USGS	02106500	2018-01-09 01:45	EST	294	A
USGS	02106500	2018-01-09 02:00	EST	292	A
USGS	02106500	2018-01-09 02:15	EST	292	A
USGS	02106500	2018-01-09 02:30	EST	292	A
USGS	02106500	2018-01-09 02:45	EST	291	A
USGS	02106500	2018-01-09 03:00	EST	291	A
USGS	02106500	2018-01-09 03:15	EST	291	A
USGS	02106500	2018-01-09 03:30	EST	290	A
USGS	02106500	2018-01-09 03:45	EST	290	A
USGS	02106500	2018-01-09 04:00	EST	290	A
USGS	02106500	2018-01-09 04:15	EST	290	A
USGS	02106500	2018-01-09 04:30	EST	288	A
USGS	02106500	2018-01-09 04:45	EST	288	A
USGS	02106500	2018-01-09 05:00	EST	287	A
USGS	02106500	2018-01-09 05:15	EST	287	A
USGS	02106500	2018-01-09 05:30	EST	287	A
USGS	02106500	2018-01-09 05:45	EST	287	A
USGS	02106500	2018-01-09 06:00	EST	286	A
USGS	02106500	2018-01-09 06:15	EST	286	A
USGS	02106500	2018-01-09 06:30	EST	286	A
USGS	02106500	2018-01-09 06:45	EST	286	A
USGS	02106500	2018-01-09 07:00	EST	284	A
USGS	02106500	2018-01-09 07:15	EST	284	A
USGS	02106500	2018-01-09 07:30	EST	284	A
USGS	02106500	2018-01-09 07:45	EST	283	A
USGS	02106500	2018-01-09 08:00	EST	283	A
USGS	02106500	2018-01-09 08:15	EST	283	A
USGS	02106500	2018-01-09 08:30	EST	282	A
USGS	02106500	2018-01-09 08:45	EST	282	A
USGS	02106500	2018-01-09 09:00	EST	282	A
USGS	02106500	2018-01-09 09:15	EST	282	A
USGS	02106500	2018-01-09 09:30	EST	282	A
USGS	02106500	2018-01-09 09:45	EST	280	A
USGS	02106500	2018-01-09 10:00	EST	280	A
USGS	02106500	2018-01-09 10:15	EST	280	A
USGS	02106500	2018-01-09 10:30	EST	280	A
USGS	02106500	2018-01-09 10:45	EST	279	A
USGS	02106500	2018-01-09 11:00	EST	279	A
USGS	02106500	2018-01-09 11:15	EST	279	A
USGS	02106500	2018-01-09 11:30	EST	279	A
USGS	02106500	2018-01-09 11:45	EST	279	A
USGS	02106500	2018-01-09 12:00	EST	279	A
USGS	02106500	2018-01-09 12:15	EST	278	A
USGS	02106500	2018-01-09 12:30	EST	278	A
USGS	02106500	2018-01-09 12:45	EST	278	A
USGS	02106500	2018-01-09 13:00	EST	278	A
USGS	02106500	2018-01-09 13:15	EST	278	A
USGS	02106500	2018-01-09 13:30	EST	278	A
USGS	02106500	2018-01-09 13:45	EST	278	A
USGS	02106500	2018-01-09 14:00	EST	276	A
USGS	02106500	2018-01-09 14:15	EST	276	A
USGS	02106500	2018-01-09 14:30	EST	276	A
USGS	02106500	2018-01-09 14:45	EST	276	A
USGS	02106500	2018-01-09 15:00	EST	276	A
USGS	02106500	2018-01-09 15:15	EST	276	A
USGS	02106500	2018-01-09 15:30	EST	276	A
USGS	02106500	2018-01-09 15:45	EST	276	A
USGS	02106500	2018-01-09 16:00	EST	275	A
USGS	02106500	2018-01-09 16:15	EST	276	A
USGS	02106500	2018-01-09 16:30	EST	275	A
USGS	02106500	2018-01-09 16:45	EST	275	A
USGS	02106500	2018-01-09 17:00	EST	275	A
USGS	02106500	2018-01-09 17:15	EST	275	A
USGS	02106500	2018-01-09 17:30	EST	275	A
USGS	02106500	2018-01-09 17:45	EST	275	A
USGS	02106500	2018-01-09 18:00	EST	275	A
USGS	02106500	2018-01-09 18:15	EST	275	A
USGS	02106500	2018-01-09 18:30	EST	274	A
USGS	02106500	2018-01-09 18:45	EST	275	A
USGS	02106500	2018-01-09 19:00	EST	274	A
USGS	02106500	2018-01-09 19:15	EST	274	A
USGS	02106500	2018-01-09 19:30	EST	275	A
USGS	02106500	2018-01-09 19:45	EST	274	A
USGS	02106500	2018-01-09 20:00	EST	274	A
USGS	02106500	2018-01-09 20:15	EST	274	A
USGS	02106500	2018-01-09 20:30	EST	274	A
USGS	02106500	2018-01-09 20:45	EST	274	A
USGS	02106500	2018-01-09 21:00	EST	274	A
USGS	02106500	2018-01-09 21:15	EST	274	A
USGS	02106500	2018-01-09 21:30	EST	274	A
USGS	02106500	2018-01-09 21:45	EST	274	A
USGS	02106500	2018-01-09 22:00	EST	274	A
USGS	02106500	2018-01-09 22:15	EST	274	A
USGS	02106500	2018-01-09 22:30	EST	274	A
USGS	02106500	2018-01-09 22:45	EST	274	A
USGS	02106500	2018-01-09 23:00	EST	274	A
USGS	02106500	2018-01-09 23:15	EST	274	A
USGS	02106500	2018-01-09 23:30	EST	273	A
USGS	02106500	2018-01-09 23:45	EST	274	A
USGS	02106500	2018-01-10 00:00	EST	273	A
USGS	02106500	2018-01-10 00:15	EST	274	A
USGS	02106500	2018-01-10 00:30	EST	273	A
USGS	02106500	2018-01-10 00:45	EST	273	A
USGS	02106500	2018-01-10 01:00	EST	273	A
USGS	02106500	2018-01-10 01:15	EST	273	A
USGS	02106500	2018-01-10 01:30	EST	273	A
USGS	02106500	2018-01-10 01:45	EST	273	A
USGS	02106500	2018-01-10 02:00	EST	273	A
USGS	02106500	2018-01-10 02:15	EST	274	A
USGS	02106500	2018-01-10 02:30	EST	273	A
USGS	02106500	2018-01-10 02:45	EST	273	A
USGS	02106500	2018-01-10 03:00	EST	273	A
USGS	02106500	2018-01-10 03:15	EST	273	A
USGS	02106500	2018-01-10 03:30	EST	273	A
USGS	02106500	2018-01-10 03:45	EST	274	A
USGS	02106500	2018-01-10 04:00	EST	273	A
USGS	02106500	2018-01-10 04:15	EST	274	A
USGS	02106500	2018-01-10 04:30	EST	273	A
USGS	02106500	2018-01-10 04:45	EST	273	A
USGS	02106500	2018-01-10 05:00	EST	274	A
USGS	02106500	2018-01-10 05:15	EST	274	A
USGS	02106500	2018-01-10 05:30	EST	274	A
USGS	02106500	2018-01-10 05:45	EST	274	A
USGS	02106500	2018-01-10 06:00	EST	274	A
USGS	02106500	2018-01-10 06:15	EST	274	A
USGS	02106500	2018-01-10 06:30	EST	274	A
USGS	02106500	2018-01-10 06:45	EST	274	A
USGS	02106500	2018-01-10 07:00	EST	274	A
USGS	02106500	2018-01-10 07:15	EST	274	A
USGS	02106500	2018-01-10 07:30	EST	274	A
USGS	02106500	2018-01-10 07:45	EST	274	A
USGS	02106500	2018-01-10 08:00	EST	274	A
USGS	02106500	2018-01-10 08:15	EST	275	A
USGS	02106500	2018-01-10 08:30	EST	275	A
USGS	02106500	2018-01-10 08:45	EST	275	A
USGS	02106500	2018-01-10 09:00	EST	275	A
USGS	02106500	2018-01-10 09:15	EST	275	A
USGS	02106500	2018-01-10 09:30	EST	275	A
USGS	02106500	2018-01-10 09:45	EST	275	A
USGS	02106500	2018-01-10 10:00	EST	275	A
USGS	02106500	2018-01-10 10:15	EST	275	A
USGS	02106500	2018-01-10 10:30	EST	276	A
USGS	02106500	2018-01-10 10:45	EST	276	A
USGS	02106500	2018-01-10 11:00	EST	276	A
USGS	02106500	2018-01-10 11:15	EST	276	A
USGS	02106500	2018-01-10 11:30	EST	276	A
USGS	02106500	2018-01-10 11:45	EST	276	A
USGS	02106500	2018-01-10 12:00	EST	276	A
USGS	02106500	2018-01-10 12:15	EST	276	A
USGS	02106500	2018-01-10 12:30	EST	278	A
USGS	02106500	2018-01-10 12:45	EST	278	A
USGS	02106500	2018-01-10 13:00	EST	278	A
USGS	02106500	2018-01-10 13:15	EST	278	A
USGS	02106500	2018-01-10 13:30	EST	279	A
USGS	02106500	2018-01-10 13:45	EST	279	A
USGS	02106500	2018-01-10 14:00	EST	279	A
USGS	02106500	2018-01-10 14:15	EST	279	A
USGS	02106500	2018-01-10 14:30	EST	279	A
USGS	02106500	2018-01-10 14:45	EST	279	A
USGS	02106500	2018-01-10 15:00	EST	280	A
USGS	02106500	2018-01-10 15:15	EST	280	A
USGS	02106500	2018-01-10 15:30	EST	280	A
USGS	02106500	2018-01-10 15:45	EST	280	A
USGS	02106500	2018-01-10 16:00	EST	282	A
USGS	02106500	2018-01-10 16:15	EST	282	A
USGS	02106500	2018-01-10 16:30	EST	282	A
USGS	02106500	2018-01-10 16:45	EST	282	A
USGS	02106500	2018-01-10 17:00	EST	283	A
USGS	02106500	2018-01-10 17:15	EST	282	A
USGS	02106500	2018-01-10 17:30	EST	283	A
USGS	02106500	2018-01-10 17:45	EST	283	A
USGS	02106500	2018-01-10 18:00	EST	283	A
USGS	02106500	2018-01-10 18:15	EST	284	A
USGS	02106500	2018-01-10 18:30	EST	284	A
USGS	02106500	2018-01-10 18:45	EST	284	A
USGS	02106500	2018-01-10 19:00	EST	284	A
USGS	02106500	2018-01-10 19:15	EST	286	A
USGS	02106500	2018-01-10 19:30	EST	286	A
USGS	02106500	2018-01-10 19:45	EST	286	A
USGS	02106500	2018-01-10 20:00	EST	286	A
USGS	02106500	2018-01-10 20:15	EST	286	A
USGS	02106500	2018-01-10 20:30	EST	286	A
USGS	02106500	2018-01-10 20:45	EST	287	A
USGS	02106500	2018-01-10 21:00	EST	287	A
USGS	02106500	2018-01-10 21:15	EST	287	A
USGS	02106500	2018-01-10 21:30	EST	287	A
USGS	02106500	2018-01-10 21:45	EST	288	A
USGS	02106500	2018-01-10 22:00	EST	288	A
USGS	02106500	2018-01-10 22:15	EST	288	A
USGS	02106500	2018-01-10 22:30	EST	288	A
USGS	02106500	2018-01-10 22:45	EST	290	A
USGS	02106500	2018-01-10 23:00	EST	290	A
USGS	02106500	2018-01-10 23:15	EST	290	A
USGS	02106500	2018-01-10 23:30	EST	290	A
USGS	02106500	2018-01-10 23:45	EST	291	A
USGS	02106500	2018-01-11 00:00	EST	291	A
USGS	02106500	2018-01-11 00:15	EST	291	A
USGS	02106500	2018-01-11 00:30	EST	291	A
USGS	02106500	2018-01-11 00:45	EST	291	A
USGS	02106500	2018-01-11 01:00	EST	291	A
USGS	02106500	2018-01-11 01:15	EST	292	A
USGS	02106500	2018-01-11 01:30	EST	292	A
USGS	02106500	2018-01-11 01:45	EST	292	A
USGS	02106500	2018-01-11 02:00	EST	292	A
USGS	02106500	2018-01-11 02:15	EST	292	A
USGS	02106500	2018-01-11 02:30	EST	294	A
USGS	02106500	2018-01-11 02:45	EST	294	A
USGS	02106500	2018-01-11 03:00	EST	294	A
USGS	02106500	2018-01-11 03:15	EST	294	A
USGS	02106500	2018-01-11 03:30	EST	294	A
USGS	02106500	2018-01-11 03:45	EST	295	A
USGS	02106500	2018-01-11 04:00	EST	295	A
USGS	02106500	2018-01-11 04:15	EST	295	A
USGS	02106500	2018-01-11 04:30	EST	295	A
USGS	02106500	2018-01-11 04:45	EST	295	A
USGS	02106500	2018-01-11 05:00	EST	295	A
USGS	02106500	2018-01-11 05:15	EST	295	A
USGS	02106500	2018-01-11 05:30	EST	296	A
USGS	02106500	2018-01-11 05:45	EST	296	A
USGS	02106500	2018-01-11 06:00	EST	296	A
USGS	02106500	2018-01-11 06:15	EST	296	A
USGS	02106500	2018-01-11 06:30	EST	296	A
USGS	02106500	2018-01-11 06:45	EST	296	A
USGS	02106500	2018-01-11 07:00	EST	298	A
USGS	02106500	2018-01-11 07:15	EST	298	A
USGS	02106500	2018-01-11 07:30	EST	298	A
USGS	02106500	2018-01-11 07:45	EST	298	A
USGS	02106500	2018-01-11 08:00	EST	298	A
USGS	02106500	2018-01-11 08:15	EST	299	A
USGS	02106500	2018-01-11 08:30	EST	299	A
USGS	02106500	2018-01-11 08:45	EST	299	A
USGS	02106500	2018-01-11 09:00	EST	299	A
USGS	02106500	2018-01-11 09:15	EST	299	A
USGS	02106500	2018-01-11 09:30	EST	299	A
USGS	02106500	2018-01-11 09:45	EST	299	A
USGS	02106500	2018-01-11 10:00	EST	299	A
USGS	02106500	2018-01-11 10:15	EST	301	A
USGS	02106500	2018-01-11 10:30	EST	301	A
USGS	02106500	2018-01-11 10:45	EST	301	A
USGS	02106500	2018-01-11 11:00	EST	301	A
USGS	02106500	2018-01-11 11:15	EST	301	A
USGS	02106500	2018-01-11 11:30	EST	301	A
USGS	02106500	2018-01-11 11:45	EST	301	A
USGS	02106500	2018-01-11 12:00	EST	302	A
USGS	02106500	2018-01-11 12:15	EST	302	A
USGS	02106500	2018-01-11 12:30	EST	302	A
USGS	02106500	2018-01-11 12:45	EST	303	A
USGS	02106500	2018-01-11 13:00	EST	303	A
USGS	02106500	2018-01-11 13:15	EST	303	A
USGS	02106500	2018-01-11 13:30	EST	303	A
USGS	02106500	2018-01-11 13:45	EST	303	A
USGS	02106500	2018-01-11 14:00	EST	305	A
USGS	02106500	2018-01-11 14:15	EST	303	A
USGS	02106500	2018-01-11 14:30	EST	305	A
USGS	02106500	2018-01-11 14:45	EST	305	A
USGS	02106500	2018-01-11 15:00	EST	305	A
USGS	02106500	2018-01-11 15:15	EST	305	A
USGS	02106500	2018-01-11 15:30	EST	305	A
USGS	02106500	2018-01-11 15:45	EST	305	A
USGS	02106500	2018-01-11 16:00	EST	305	A
USGS	02106500	2018-01-11 16:15	EST	306	A
USGS	02106500	2018-01-11 16:30	EST	306	A
USGS	02106500	2018-01-11 16:45	EST	306	A
USGS	02106500	2018-01-11 17:00	EST	306	A
USGS	02106500	2018-01-11 17:15	EST	306	A
USGS	02106500	2018-01-11 17:30	EST	306	A
USGS	02106500	2018-01-11 17:45	EST	306	A
USGS	02106500	2018-01-11 18:00	EST	307	A
USGS	02106500	2018-01-11 18:15	EST	307	A
USGS	02106500	2018-01-11 18:30	EST	307	A
USGS	02106500	2018-01-11 18:45	EST	307	A
USGS	02106500	2018-01-11 19:00	EST	307	A
USGS	02106500	2018-01-11 19:15	EST	307	A
USGS	02106500	2018-01-11 19:30	EST	309	A
USGS	02106500	2018-01-11 19:45	EST	309	A
USGS	02106500	2018-01-11 20:00	EST	309	A
USGS	02106500	2018-01-11 20:15	EST	309	A
USGS	02106500	2018-01-11 20:30	EST	309	A
USGS	02106500	2018-01-11 20:45	EST	309	A
USGS	02106500	2018-01-11 21:00	EST	309	A
USGS	02106500	2018-01-11 21:15	EST	310	A
USGS	02106500	2018-01-11 21:30	EST	309	A
USGS	02106500	2018-01-11 21:45	EST	310	A
USGS	02106500	2018-01-11 22:00	EST	310	A
USGS	02106500	2018-01-11 22:15	EST	310	A
USGS	02106500	2018-01-11 22:30	EST	312	A
USGS	02106500	2018-01-11 22:45	EST	313	A
USGS	02106500	2018-01-11 23:00	EST	313	A
USGS	02106500	2018-01-11 23:15	EST	312	A
USGS	02106500	2018-01-11 23:30	EST	313	A
USGS	02106500	2018-01-11 23:45	EST	313	A
USGS	02106500	2018-01-12 00:00	EST	313	A
USGS	02106500	2018-01-12 00:15	EST	313	A
USGS	02106500	2018-01-12 00:30	EST	314	A
USGS	02106500	2018-01-12 00:45	EST	316	A
USGS	02106500	2018-01-12 01:00	EST	317	A
USGS	02106500	2018-01-12 01:15	EST	318	A
USGS	02106500	2018-01-12 01:30	EST	318	A
USGS	02106500	2018-01-12 01:45	EST	318	A
USGS	02106500	2018-01-12 02:00	EST	318	A
USGS	02106500	2018-01-12 02:15	EST	318	A
USGS	02106500	2018-01-12 02:30	EST	320	A
USGS	02106500	2018-01-12 02:45	EST	320	A
USGS	02106500	2018-01-12 03:00	EST	320	A
USGS	02106500	2018-01-12 03:15	EST	321	A
USGS	02106500	2018-01-12 03:30	EST	321	A
USGS	02106500	2018-01-12 03:45	EST	323	A
USGS	02106500	2018-01-12 04:00	EST	324	A
USGS	02106500	2018-01-12 04:15	EST	324	A
USGS	02106500	2018-01-12 04:30	EST	325	A
USGS	02106500	2018-01-12 04:45	EST	325	A
USGS	02106500	2018-01-12 05:00	EST	327	A
USGS	02106500	2018-01-12 05:15	EST	328	A
USGS	02106500	2018-01-12 05:30	EST	330	A
USGS	02106500	2018-01-12 05:45	EST	331	A
USGS	02106500	2018-01-12 06:00	EST	332	A
USGS	02106500	2018-01-12 06:15	EST	334	A
USGS	02106500	2018-01-12 06:30	EST	335	A
USGS	02106500	2018-01-12 06:45	EST	335	A
USGS	02106500	2018-01-12 07:00	EST	337	A
USGS	02106500	2018-01-12 07:15	EST	338	A
USGS	02106500	2018-01-12 07:30	EST	339	A
USGS	02106500	2018-01-12 07:45	EST	339	A
USGS	02106500	2018-01-12 08:00	EST	341	A
USGS	02106500	2018-01-12 08:15	EST	342	A
USGS	02106500	2018-01-12 08:30	EST	342	A
USGS	02106500	2018-01-12 08:45	EST	344	A
USGS	02106500	2018-01-12 09:00	EST	345	A
USGS	02106500	2018-01-12 09:15	EST	345	A
USGS	02106500	2018-01-12 09:30	EST	347	A
USGS	02106500	2018-01-12 09:45	EST	348	A
USGS	02106500	2018-01-12 10:00	EST	350	A
USGS	02106500	2018-01-12 10:15	EST	351	A
USGS	02106500	2018-01-12 10:30	EST	352	A
USGS	02106500	2018-01-12 10:45	EST	354	A
USGS	02106500	2018-01-12 11:00	EST	355	A
USGS	02106500	2018-01-12 11:15	EST	357	A
USGS	02106500	2018-01-12 11:30	EST	358	A
USGS	02106500	2018-01-12 11:45	EST	358	A
USGS	02106500	2018-01-12 12:00	EST	360	A
USGS	02106500	2018-01-12 12:15	EST	364	A
USGS	02106500	2018-01-12 12:30	EST	365	A
USGS	02106500	2018-01-12 12:45	EST	368	A
USGS	02106500	2018-01-12 13:00	EST	370	A
USGS	02106500	2018-01-12 13:15	EST	371	A
USGS	02106500	2018-01-12 13:30	EST	373	A
USGS	02106500	2018-01-12 13:45	EST	374	A
USGS	02106500	2018-01-12 14:00	EST	376	A
USGS	02106500	2018-01-12 14:15	EST	377	A
USGS	02106500	2018-01-12 14:30	EST	379	A
USGS	02106500	2018-01-12 14:45	EST	380	A
USGS	02106500	2018-01-12 15:00	EST	383	A
USGS	02106500	2018-01-12 15:15	EST	383	A
USGS	02106500	2018-01-12 15:30	EST	386	A
USGS	02106500	2018-01-12 15:45	EST	388	A
USGS	02106500	2018-01-12 16:00	EST	389	A
USGS	02106500	2018-01-12 16:15	EST	391	A
USGS	02106500	2018-01-12 16:30	EST	392	A
USGS	02106500	2018-01-12 16:45	EST	395	A
USGS	02106500	2018-01-12 17:00	EST	397	A
USGS	02106500	2018-01-12 17:15	EST	400	A
USGS	02106500	2018-01-12 17:30	EST	401	A
USGS	02106500	2018-01-12 17:45	EST	403	A
USGS	02106500	2018-01-12 18:00	EST	406	A
USGS	02106500	2018-01-12 18:15	EST	407	A
USGS	02106500	2018-01-12 18:30	EST	410	A
USGS	02106500	2018-01-12 18:45	EST	412	A
USGS	02106500	2018-01-12 19:00	EST	413	A
USGS	02106500	2018-01-12 19:15	EST	416	A
USGS	02106500	2018-01-12 19:30	EST	419	A
USGS	02106500	2018-01-12 19:45	EST	421	A
USGS	02106500	2018-01-12 20:00	EST	424	A
USGS	02106500	2018-01-12 20:15	EST	426	A
USGS	02106500	2018-01-12 20:30	EST	429	A
USGS	02106500	2018-01-12 20:45	EST	430	A
USGS	02106500	2018-01-12 21:00	EST	435	A
USGS	02106500	2018-01-12 21:15	EST	436	A
USGS	02106500	2018-01-12 21:30	EST	440	A
USGS	02106500	2018-01-12 21:45	EST	441	A
USGS	02106500	2018-01-12 22:00	EST	444	A
USGS	02106500	2018-01-12 22:15	EST	447	A
USGS	02106500	2018-01-12 22:30	EST	451	A
USGS	02106500	2018-01-12 22:45	EST	452	A
USGS	02106500	2018-01-12 23:00	EST	455	A
USGS	02106500	2018-01-12 23:15	EST	457	A
USGS	02106500	2018-01-12 23:30	EST	460	A
USGS	02106500	2018-01-12 23:45	EST	463	A
USGS	02106500	2018-01-13 00:00	EST	466	A
USGS	02106500	2018-01-13 00:15	EST	468	A
USGS	02106500	2018-01-13 00:30	EST	471	A
USGS	02106500	2018-01-13 00:45	EST	473	A
USGS	02106500	2018-01-13 01:00	EST	476	A
USGS	02106500	2018-01-13 01:15	EST	479	A
USGS	02106500	2018-01-13 01:30	EST	483	A
USGS	02106500	2018-01-13 01:45	EST	484	A
USGS	02106500	2018-01-13 02:00	EST	487	A
USGS	02106500	2018-01-13 02:15	EST	491	A
USGS	02106500	2018-01-13 02:30	EST	492	A
USGS	02106500	2018-01-13 02:45	EST	496	A
USGS	02106500	2018-01-13 03:00	EST	499	A
USGS	02106500	2018-01-13 03:15	EST	502	A
USGS	02106500	2018-01-13 03:30	EST	504	A
USGS	02106500	2018-01-13 03:45	EST	507	A
USGS	02106500	2018-01-13 04:00	EST	509	A
USGS	02106500	2018-01-13 04:15	EST	512	A
USGS	02106500	2018-01-13 04:30	EST	515	A
USGS	02106500	2018-01-13 04:45	EST	515	A
USGS	02106500	2018-01-13 05:00	EST	519	A
USGS	02106500	2018-01-13 05:15	EST	522	A
USGS	02106500	2018-01-13 05:30	EST	525	A
USGS	02106500	2018-01-13 05:45	EST	529	A
USGS	02106500	2018-01-13 06:00	EST	530	A
USGS	02106500	2018-01-13 06:15	EST	534	A
USGS	02106500	2018-01-13 06:30	EST	535	A
USGS	02106500	2018-01-13 06:45	EST	537	A
USGS	02106500	2018-01-13 07:00	EST	540	A
USGS	02106500	2018-01-13 07:15	EST	544	A
USGS	02106500	2018-01-13 07:30	EST	547	A
USGS	02106500	2018-01-13 07:45	EST	551	A
USGS	02106500	2018-01-13 08:00	EST	552	A
USGS	02106500	2018-01-13 08:15	EST	554	A
USGS	02106500	2018-01-13 08:30	EST	556	A
USGS	02106500	2018-01-13 08:45	EST	559	A
USGS	02106500	2018-01-13 09:00	EST	561	A
USGS	02106500	2018-01-13 09:15	EST	563	A
USGS	02106500	2018-01-13 09:30	EST	566	A
USGS	02106500	2018-01-13 09:45	EST	568	A
USGS	02106500	2018-01-13 10:00	EST	571	A
USGS	02106500	2018-01-13 10:15	EST	573	A
USGS	02106500	2018-01-13 10:30	EST	575	A
USGS	02106500	2018-01-13 10:45	EST	576	A
USGS	02106500	2018-01-13 11:00	EST	580	A
USGS	02106500	2018-01-13 11:15	EST	581	A
USGS	02106500	2018-01-13 11:30	EST	583	A
USGS	02106500	2018-01-13 11:45	EST	585	A
USGS	02106500	2018-01-13 12:00	EST	587	A
USGS	02106500	2018-01-13 12:15	EST	590	A
USGS	02106500	2018-01-13 12:30	EST	592	A
USGS	02106500	2018-01-13 12:45	EST	594	A
USGS	02106500	2018-01-13 13:00	EST	595	A
USGS	02106500	2018-01-13 13:15	EST	599	A
USGS	02106500	2018-01-13 13:30	EST	599	A
USGS	02106500	2018-01-13 13:45	EST	602	A
USGS	02106500	2018-01-13 14:00	EST	602	A
USGS	02106500	2018-01-13 14:15	EST	606	A
USGS	02106500	2018-01-13 14:30	EST	608	A
USGS	02106500	2018-01-13 14:45	EST	609	A
USGS	02106500	2018-01-13 15:00	EST	611	A
USGS	02106500	2018-01-13 15:15	EST	613	A
USGS	02106500	2018-01-13 15:30	EST	615	A
USGS	02106500	2018-01-13 15:45	EST	615	A
USGS	02106500	2018-01-13 16:00	EST	617	A
USGS	02106500	2018-01-13 16:15	EST	620	A
USGS	02106500	2018-01-13 16:30	EST	622	A
USGS	02106500	2018-01-13 16:45	EST	624	A
USGS	02106500	2018-01-13 17:00	EST	624	A
USGS	02106500	2018-01-13 17:15	EST	625	A
USGS	02106500	2018-01-13 17:30	EST	627	A
USGS	02106500	2018-01-13 17:45	EST	629	A
USGS	02106500	2018-01-13 18:00	EST	631	A
USGS	02106500	2018-01-13 18:15	EST	633	A
USGS	02106500	2018-01-13 18:30	EST	634	A
USGS	02106500	2018-01-13 18:45	EST	634	A
USGS	02106500	2018-01-13 19:00	EST	636	A
USGS	02106500	2018-01-13 19:15	EST	638	A
USGS	02106500	2018-01-13 19:30	EST	640	A
USGS	02106500	2018-01-13 19:45	EST	640	A
USGS	02106500	2018-01-13 20:00	EST	642	A
USGS	02106500	2018-01-13 20:15	EST	643	A
USGS	02106500	2018-01-13 20:30	EST	643	A
USGS	02106500	2018-01-13 20:45	EST	645	A
USGS	02106500	2018-01-13 21:00	EST	647	A
USGS	02106500	2018-01-13 21:15	EST	647	A
USGS	02106500	2018-01-13 21:30	EST	649	A
USGS	02106500	2018-01-13 21:45	EST	651	A
USGS	02106500	2018-01-13 22:00	EST	651	A
USGS	02106500	2018-01-13 22:15	EST	652	A
USGS	02106500	2018-01-13 22:30	EST	652	A
USGS	02106500	2018-01-13 22:45	EST	654	A
USGS	02106500	2018-01-13 23:00	EST	654	A
USGS	02106500	2018-01-13 23:15	EST	656	A
USGS	02106500	2018-01-13 23:30	EST	656	A
USGS	02106500	2018-01-13 23:45	EST	658	A
USGS	02106500	2018-01-14 00:00	EST	658	A
USGS	02106500	2018-01-14 00:15	EST	660	A
USGS	02106500	2018-01-14 00:30	EST	661	A
USGS	02106500	2018-01-14 00:45	EST	661	A
USGS	02106500	2018-01-14 01:00	EST	663	A
USGS	02106500	2018-01-14 01:15	EST	663	A
USGS	02106500	2018-01-14 01:30	EST	665	A
USGS	02106500	2018-01-14 01:45	EST	665	A
USGS	02106500	2018-01-14 02:00	EST	667	A
USGS	02106500	2018-01-14 02:15	EST	667	A
USGS	02106500	2018-01-14 02:30	EST	669	A
USGS	02106500	2018-01-14 02:45	EST	669	A
USGS	02106500	2018-01-14 03:00	EST	669	A
USGS	02106500	2018-01-14 03:15	EST	671	A
USGS	02106500	2018-01-14 03:30	EST	671	A
USGS	02106500	2018-01-14 03:45	EST	671	A
USGS	02106500	2018-01-14 04:00	EST	672	A
USGS	02106500	2018-01-14 04:15	EST	672	A
USGS	02106500	2018-01-14 04:30	EST	674	A
